Bus_ID,Longitude,Latitude
protdev_10173432,-76.85593369410537,39.1290308881485
protdev_10174372,-76.85591352904298,39.12902276523176
4932737,-81.51785645372935,37.58976733907529
411450_801_161725_235,-76.86758011161186,39.12351482503394
411351_296_162308_911,-76.8687211225257,39.128773823846956
31313100040-xfo,-76.85587903434725,39.121006100993945
31214100026-xfo,-76.87343124217969,39.135594394012074
31215200041-xfo,-76.87740554701541,39.132491452895124
31213302018_leg2,-76.85594611254355,39.12902082353843
31214100013-xfo,-76.87181078404926,39.1330961588577
410934_341_163070_542,-76.87353111907915,39.13563982389086
31213302047_leg2,-76.85501111269936,39.12760282208128
31314200066-xfo,-76.86484344065421,39.122072452521046
411306_551_161553_622,-76.86925112152213,39.12197082120904
31214300006-xfo,-76.86960212020924,39.130912250942785
410703_692_163247_293,-76.87619612350971,39.137234826054765
31214300008-xfo,-76.86794029052774,39.13100904593892
31214100033-xfo,-76.86969341154449,39.13325132280444
411306_402_162684_295_sec_0,-76.86923411520851,39.132155828120695
411204_782_162703_244-1,-76.87041212141074,39.13228982448303
411341_306_161679_339,-76.86884712021883,39.12310282129957
411458_156_161900_536,-76.86749211273603,39.12509382624654
31314202001-1,-76.86417711289302,39.11938248642096
31214302501,-76.86779211495295,39.13120682932303
tiepoint_10173572,-76.85266810932846,39.12396582793417
31215200034-xfo,-76.8780684527341,39.133490826481356
411151_239_163087_165-1,-76.87099745283535,39.13579816098987
protdev_10173622,-76.85501295346789,39.12762456950924
31213300014-xfo,-76.85770093428596,39.12849974238366
411750_127_161752_207,-76.86411811625058,39.12375382444618
411458_886_162588_377,-76.86747212253641,39.131289827273946
412535_474_162181_816,-76.85502811614991,39.127612823904244
31213302044,-76.85220911095574,39.12459582391961
31213300003-xfo,-76.85835211295304,39.12643415855777
31314200065-xfo,-76.8658436727998,39.12091679245326
31214300019-xfo,-76.87321110066614,39.128981709058685
411098_086_163013_155,-76.87163811353237,39.13512082909647
31214100030-xfo,-76.87336191757193,39.1369201276778
410578_653_162878_559-1,-76.87766512163024,39.13393582649146
31214100002-xfo,-76.8761784548948,39.134911160247256
31214102001-1,-76.87532945330302,39.13463149433786
31214300029-xfo,-76.87039600668096,39.12544043694388
411085_939_162797_327,-76.87178211560337,39.13317682619026
31213302055,-76.85464010954422,39.12755482767917
31314102505,-76.8688191158936,39.1227618213506
410882_541_162891_072-1,-76.87418311990182,39.13400215610939
412356_217_161636_457_sec_0,-76.85711111038081,39.1227028215868
410877_807_163126_304,-76.8741841246169,39.13614282578588
31214400011-xfo,-76.86753759528364,39.128640903445174
31214300014-xfo,-76.8704291128861,39.13035901779727
31214402503,-76.86660711767318,39.130657822954845
protdev_10173792,-76.85361632920655,39.12656744587626
410812_874_162687_933_sec_0,-76.87494211643735,39.13219482794694
411935_434_161867_828,-76.86197311981545,39.12479282486757
411098_086_163013_155-1,-76.87162278177489,39.13509349460006
410952_38_162406_928,-76.87333312302876,39.129661828788564
411797_342_161520_037,-76.86357611276439,39.12166182068513
31213302047_leg1,-76.85499911629614,39.12761582370403
31214100040-xfo,-76.87021968328419,39.13518120150669
411837_195_161642_878,-76.86311311794017,39.122767825666536
410953_175_162333_105_sec_0,-76.87332511325381,39.12899682795884
412139_224_161600_818,-76.85962111312678,39.12238482084451
31314200073-xfo,-76.86247990356796,39.12235618366063
31214400020-xfo,-76.86769111580465,39.124625488879495
411912_691_161410_418_sec_0,-76.86224411634802,39.12067282048451
411007_328_162500_588,-76.87269611579968,39.130504820912584
31214102504,-76.87656511955919,39.13523182882434
31314200043-xfo,-76.86351784477019,39.12346450413311
31214400010-xfo,-76.86745158331539,39.127793798959786
412649_636_162112_504,-76.85370910772104,39.126986827058786
31214400017-xfo,-76.86198627569489,39.12470333034846
31314200040-xfo,-76.86350950051319,39.120676236008464
411564_042_161986_504,-76.86626611907225,39.125866827991295
411750_608_161719_681,-76.86411311364753,39.12346082636321
31314200075-xfo,-76.86227673055822,39.12058639791313
31214300001-xfo,-76.87220745113326,39.13103382460401
411269_802_161612_74,-76.86967511716645,39.122503825048156
411381_158_161448_156,-76.86839011193698,39.12101982554974
31214100014-xfo,-76.87423311950926,39.13398049070853
411849_001_161958_285,-76.86297111490082,39.12560882695162
410857_524_162535_683,-76.87442812420163,39.130822822354666
411458_886_162588_377_sec_0,-76.86747212253641,39.131289827273946
411656_088_161313_565,-76.86521311589792,39.11980382600269
411306_402_162684_295,-76.86923411520851,39.132155828120695
411404_897_162853_288,-76.86809211513103,39.13367682383023
